userid,ISBN,rating
142121,60932759,10
142121,60987103,0
142121,60987529,7
142121,61015725,7
142121,61097314,0
142121,140293248,7
142121,142002267,7
142121,015100692X,6
142121,151008116,0
142121,156628708,0
142121,312195516,0
142121,312282990,10
142121,312305060,0
142121,031242227X,8
142121,312983867,3
142121,312995423,0
142121,316168688,0
142121,316777730,7
142121,345361792,10
142121,345391810,0
142121,345436911,0
142121,345443284,0
142121,375504397,8
142121,375725784,0
142121,380728133,0
142121,380731851,0
142121,380789019,0
142121,380973650,0
142121,038531258X,9
142121,385475721,0
142121,385504209,0
142121,038550926X,7
142121,393317552,0
142121,394820371,0
142121,399144463,0
142121,425107469,9
142121,425179613,0
142121,440212561,0
142121,440487617,0
142121,440498058,10
142121,441001971,0
142121,441008534,10
142121,441010512,10
142121,441783589,0
142121,441790348,0
142121,445406518,7
142121,446322180,0
142121,446343455,0
142121,446365386,0
142121,044651862X,9
142121,446527165,0
142121,446603589,0
142121,446613843,0
142121,446672211,9
142121,446677450,0
142121,449910237,0
142121,449911519,0
142121,451166892,10
142121,451188489,0
142121,451206525,0
142121,451210743,7
142121,553263226,0
142121,553278746,0
142121,553287737,0
142121,609608444,9
142121,671027360,7
142121,671527215,0
142121,671623249,10
142121,679781587,10
142121,068484267X,10
142121,688177751,0
142121,743227441,0
142121,767903382,0
142121,786885688,0
142121,804115761,0
142121,971880107,0
142121,1400031362,9
142121,140003180X,7
142121,1931561648,0
142143,312265867,10
142143,375703861,8
142143,385720955,0
142143,399144463,6
142143,449911519,10
142143,618002219,10
142143,679751521,0
142143,067976397X,0
142143,743225406,0
142143,786884592,5
142143,080410753X,0
142256,006019491X,8
142256,60740450,0
142256,60987561,8
142256,156027321,8
142256,312966970,0
142256,316168815,9
142256,316789089,0
142256,345443284,0
142256,373218397,0
142256,373825013,0
142256,375506039,8
142256,380730138,7
142256,385502532,6
142256,385720106,8
142256,399145087,0
142256,042518630X,8
142256,425192733,10
142256,440117437,0
142256,440206154,0
142256,440217466,9
142256,440217547,8
142256,440221501,0
142256,440235162,9
142256,446350982,9
142256,446354732,9
142256,446530522,9
142256,446604801,9
142256,446607657,7
142256,449149676,0
142256,451197747,8
142256,452282152,9
142256,452282829,8
142256,515126772,0
142256,515128546,0
142256,515128554,0
142256,515132136,7
142256,553250531,8
142256,553260960,7
142256,553279378,7
142256,670880728,0
142256,670894184,0
142256,671016768,10
142256,671016776,0
142256,671028383,9
142256,671042572,0
142256,067168390X,8
142256,671749412,9
142256,786868716,7
142256,971880107,0
142256,1551660717,0
142256,1565122968,8
142454,345369947,0
142454,3404148665,0
142454,3426029553,0
142454,3442437407,0
142479,60930535,10
142479,60936231,0
142479,006101351X,0
142479,61099708,6
142479,140077022,10
142479,141000198,0
142479,142000663,0
142479,142001821,7
142479,156005891,0
142479,156006529,7
142479,015600710X,9
142479,156711427,8
142479,312195516,9
142479,312973055,0
142479,312995423,0
142479,316089699,0
142479,316601950,10
142479,316789844,7
142479,345433491,0
142479,345447867,0
142479,375726403,9
142479,385474547,0
142479,385720114,10
142479,425167720,0
142479,425182908,0
142479,440208459,0
142479,440217520,9
142479,440224705,0
142479,446603309,7
142479,449002632,8
142479,452284449,0
142479,671028375,0
142479,067155302X,0
142479,679721886,9
142479,679781587,5
142479,688177859,9
142479,971880107,4
142524,60173289,0
142524,60199652,9
142524,60392452,8
142524,60930535,0
142524,60932759,0
142524,60934719,9
142524,60936231,0
142524,60976845,0
142524,60977493,0
142524,60987103,9
142524,60987529,0
142524,61054151,0
142524,61092886,0
142524,61097853,0
142524,64407667,0
142524,64407675,9
142524,64407683,0
142524,64471101,0
142524,64472272,0
142524,140179836,0
142524,141000198,8
142524,142000205,0
142524,151008116,0
142524,312150601,9
142524,312263120,7
142524,312282990,0
142524,312288115,0
142524,031242227X,0
142524,316601950,0
142524,316666343,0
142524,316769487,0
142524,316780375,8
142524,330262130,0
142524,345303067,0
142524,345361792,10
142524,345404319,0
142524,345413350,0
142524,345416260,0
142524,345423402,8
142524,034543479X,0
142524,345446860,0
142524,345449347,7
142524,374172897,0
142524,375504613,0
142524,375703764,0
142524,037570504X,0
142524,375706410,0
142524,375726403,10
142524,380710722,0
142524,380789035,9
142524,038079487X,0
142524,380807343,9
142524,380813815,0
142524,380977788,0
142524,385265700,0
142524,385314698,0
142524,385482388,9
142524,385486804,0
142524,038548951X,0
142524,385492081,0
142524,385503857,0
142524,385504209,10
142524,385507593,8
142524,385509456,0
142524,385720467,8
142524,385722206,9
142524,385722435,8
142524,394742117,0
142524,399145990,9
142524,399146431,9
142524,425117383,6
142524,042513699X,0
142524,425162443,0
142524,425167720,0
142524,440215625,0
142524,441008534,0
142524,441010512,0
142524,446601241,0
142524,446608955,0
142524,446670111,0
142524,446672211,0
142524,446675059,0
142524,446679364,0
142524,044900371X,0
142524,449910237,0
142524,449911004,0
142524,451163966,0
142524,451167317,0
142524,515133639,0
142524,552134619,0
142524,552137030,0
142524,552996181,9
142524,055321313X,8
142524,553213164,0
142524,553277472,9
142524,553278223,0
142524,553282476,0
142524,553287893,0
142524,553377876,0
142524,553562614,0
142524,553572997,0
142524,670892963,4
142524,670896764,7
142524,671027360,0
142524,671042262,0
142524,671510126,0
142524,671727796,0
142524,671880187,0
142524,679412956,6
142524,679432477,10
142524,679442790,0
142524,679454489,8
142524,679734775,0
142524,679781587,0
142524,684863472,0
142524,743418174,0
142524,743467523,0
142524,743469801,7
142524,765341972,5
142524,767902513,0
142524,786866276,0
142524,786866586,0
142524,802130208,8
142524,805063897,8
142524,811801802,0
142524,812967240,8
142524,871136791,0
142524,877017883,0
142524,886777631,0
142524,971880107,0
142524,1400031346,0
142524,1400031354,0
142524,1400034779,0
142524,1573221112,0
142524,1573228737,0
142524,1573229725,0
142623,60915544,10
142623,006092988X,10
142623,60938455,0
142623,64472272,7
142623,316769487,8
142623,316777730,8
142623,345339681,0
142623,345339703,9
142623,345435168,0
142623,037582233X,8
142623,385720955,8
142623,553375407,8
142623,684801221,0
142649,349101779,6
142649,440236703,0
142649,971880107,0
142715,60008032,2
142715,60928336,7
142715,140298479,0
142715,312983298,0
142715,316666343,7
142715,316899984,0
142715,345424719,0
142715,345443284,5
142715,375703055,7
142715,037570504X,5
142715,375706771,0
142715,380796104,7
142715,042516098X,0
142715,440204194,0
142715,440226430,7
142715,446525502,7
142715,446530522,0
142715,446530891,7
142715,446607657,0
142715,446672211,7
142715,451190491,10
142715,452282829,2
142715,553279912,0
142715,553571885,0
142715,553579606,0
142715,671004573,0
142715,671568175,0
142715,671867113,0
142715,679454489,0
142715,688170528,9
142715,743227441,10
142715,743418174,0
142715,743418204,8
142715,786868716,0
142715,971880107,0
142745,60090367,6
142745,99771519,6
142745,312291639,6
142745,316781266,0
142745,345433491,0
142745,375725784,6
142745,375726403,8
142745,385494246,0
142745,425114236,8
142745,440223202,7
142745,440235596,7
142745,446600660,0
142745,451184963,0
142745,451203771,6
142745,059045367X,0
142745,671028367,5
142745,671880187,0
142745,743225082,7
142745,804111359,3
142745,804115613,8
142745,805063897,0
142801,312422156,0
142801,312990456,0
142801,345335511,0
142801,345342968,10
142801,345384350,0
142801,385509456,0
142801,425147517,0
142801,425173534,0
142801,440211727,0
142801,440220602,0
142801,446310786,10
142801,446601241,0
142801,553210092,0
142801,671041789,0
142973,044048474X,0
143163,60928336,10
143163,034538430X,0
143163,375706771,0
143163,380817446,10
143163,380817691,10
143163,385199570,0
143163,385265700,0
143163,385424736,7
143163,425081818,0
143163,425100650,0
143163,425145638,0
143163,425152499,10
143163,043935806X,10
143163,043936213X,10
143163,446602620,0
143163,446605239,10
143163,446606812,8
143163,446608955,10
143163,446610399,10
143163,451160525,0
143163,451170385,0
143163,451184963,10
143163,451188454,10
143163,553210092,0
143163,553296981,9
143163,553569074,10
143163,670869902,10
143163,671024094,10
143163,671026011,10
143163,671038443,10
143163,671670689,9
143163,671695142,0
143163,679734775,8
143163,679744398,10
143163,743437802,10
143163,786881852,9
143163,080410526X,9
143163,804115761,0
143163,971880107,0
143163,1558743669,10
143163,1558744630,10
143163,1573228214,0
143175,60934417,0
143175,60959037,0
143175,61013412,0
143175,006101351X,0
143175,61099708,0
143175,64405842,0
143175,64407667,0
143175,64407675,0
143175,312278586,0
143175,312960344,7
143175,312966806,0
143175,312971125,0
143175,316602051,9
143175,316666009,9
143175,316666343,10
143175,316693294,0
143175,316693324,0
143175,316789089,7
143175,345337662,0
143175,345370775,0
143175,345412214,0
143175,345413350,0
143175,345422317,0
143175,345422392,6
143175,345441036,0
143175,373244487,0
143175,373250282,0
143175,373484003,0
143175,373484429,0
143175,373825013,8
143175,375703055,0
143175,375707972,0
143175,380714752,0
143175,380716542,0
143175,380820447,0
143175,038531292X,0
143175,385335482,8
143175,385335881,0
143175,385486804,0
143175,385490992,0
143175,385503822,8
143175,385505833,0
143175,425133516,9
143175,425133540,9
143175,425144372,0
143175,425158632,10
143175,425168220,0
143175,425171884,0
143175,425173534,0
143175,425177351,4
143175,440176484,0
143175,440184053,0
143175,440200563,0
143175,440202043,0
143175,440206154,0
143175,044021145X,0
143175,440217520,0
143175,440219078,0
143175,440220793,0
143175,440221471,0
143175,044022165X,0
143175,440222842,8
143175,440224675,0
143175,440226104,0
143175,440226430,0
143175,440235162,0
143175,044023669X,0
143175,440236851,9
143175,044023722X,0
143175,446359866,0
143175,446364193,8
143175,446364800,10
143175,446525804,0
143175,446603716,0
143175,446605484,0
143175,446610038,10
143175,446610542,8
143175,446611212,0
143175,446612545,9
143175,449206475,0
143175,451156609,0
143175,451176464,0
143175,451203771,0
143175,451203895,0
143175,451523377,0
143175,451524934,0
143175,515118559,0
143175,515119202,0
143175,515120006,0
143175,051512219X,9
143175,515135062,0
143175,553262505,0
143175,553280341,0
143175,553568760,8
143175,553580930,10
143175,553801430,7
143175,067088300X,0
143175,671000314,0
143175,067101420X,0
143175,671034006,8
143175,671036505,0
143175,684810395,6
143175,743411250,8
143175,743418174,8
143175,804115761,0
143175,884046818,8
143175,1401088945,0
143175,1551660717,0
143175,155166674X,0
143175,1551668653,0
143175,1558531025,0
143211,60529709,0
143211,66214122,7
143211,014028009X,0
143211,316781010,0
143211,345313151,0
143211,345338588,9
143211,345370775,7
143211,373218397,0
143211,380710218,8
143211,380718340,0
143211,385484518,0
143211,425163407,0
143211,425175405,8
143211,425180638,0
143211,425189031,0
143211,440216745,0
143211,441104029,0
143211,446602612,8
143211,446603589,7
143211,446604275,0
143211,446604844,7
143211,553562738,8
143211,553575384,0
143211,553582526,0
143211,553584510,0
143211,671011375,0
143211,671014919,0
143211,671021001,8
143211,671023187,0
143211,671027360,0
143211,671028375,0
143211,076790382X,8
143211,767905180,7
143211,804106304,0
143253,006019491X,0
143253,60502258,0
143253,006109868X,0
143253,64407667,0
143253,64407675,0
143253,64407683,0
143253,140244824,0
143253,014028009X,10
143253,140374248,8
143253,156005891,0
143253,312244266,0
143253,031242227X,0
143253,312971125,0
143253,312980159,0
143253,312983298,9
143253,312983301,0
143253,312983824,0
143253,312986343,0
143253,316284955,0
143253,316601950,0
143253,316602906,0
143253,316666343,9
143253,316693006,0
143253,316776963,0
143253,345316509,0
143253,345339711,0
143253,345350499,0
143253,345350685,0
143253,345384466,0
143253,345436911,0
143253,345443284,0
143253,345453387,0
143253,373218192,0
143253,373250282,0
143253,373483503,8
143253,373484232,0
143253,373484429,0
143253,374281602,0
143253,375500510,0
143253,375826688,0
143253,380001411,0
143253,380018179,0
143253,380731851,0
143253,380789019,0
143253,038549081X,0
143253,385511612,0
143253,399147128,0
143253,399149325,0
143253,399150897,0
143253,425097609,0
143253,425100650,0
143253,425118703,0
143253,042513525X,0
143253,425148297,0
143253,425153975,0
143253,425158594,0
143253,425167313,0
143253,440110653,0
143253,044011585X,0
143253,440166497,0
143253,440167531,0
143253,440168724,0
143253,440173922,0
143253,440185327,0
143253,440202043,0
143253,440207622,0
143253,440207770,0
143253,440209412,0
143253,440211263,10
143253,044021145X,0
143253,440211727,0
143253,440214041,0
143253,440215625,0
143253,440217466,0
143253,440221501,0
143253,440223202,0
143253,440226430,0
143253,440234743,0
143253,440236673,0
143253,446394521,0
143253,446604801,0
143253,446605239,0
143253,446606324,0
143253,446606812,0
143253,446608955,10
143253,446611867,10
143253,446613053,0
143253,449134482,0
143253,449221504,0
143253,451183665,0
143253,451202317,0
143253,451204948,0
143253,452280621,0
143253,515118656,0
143253,051511992X,0
143253,515120006,0
143253,051512317X,0
143253,051512608X,0
143253,515128554,0
143253,515129933,0
143253,051513287X,0
143253,051513628X,0
143253,525946829,0
143253,553212583,0
143253,553579606,0
143253,553580221,0
143253,553583980,0
143253,553801341,0
143253,553801376,0
143253,670878847,0
143253,671003364,0
143253,671003755,0
143253,671004549,0
143253,067101417X,0
143253,671014196,0
143253,671020293,10
143253,671443283,10
143253,671534742,0
143253,067164257X,10
143253,671670646,0
143253,671670689,0
143253,671673688,0
143253,671695142,0
143253,671727583,0
143253,671759329,0
143253,671759345,0
143253,067942573X,0
143253,679446486,0
143253,679774025,0
143253,679781587,10
143253,684814994,10
143253,684835983,0
143253,684874350,0
143253,743457358,0
143253,804106304,0
143253,804115761,0
143253,812511816,0
143253,812513711,0
143253,812969812,0
143253,842329218,0
143253,1565122968,0
143415,60915544,8
143415,60921145,5
143415,60922532,0
143415,006092988X,10
143415,60977493,10
143415,006099486X,0
143415,140179836,0
143415,014023313X,0
143415,140430725,3
143415,151002290,0
143415,156006529,0
143415,312144075,0
143415,312195516,0
143415,312282990,9
143415,312966091,0
143415,312966970,0
143415,316089699,0
143415,316601950,0
143415,345342968,9
143415,345366239,0
143415,345392825,9
143415,345423291,9
143415,345424719,0
143415,345443284,0
143415,345450892,0
143415,375412824,9
143415,375502238,10
143415,375703055,0
143415,375719180,8
143415,375725784,0
143415,037582233X,9
143415,380716542,0
143415,380731851,0
143415,038531258X,0
143415,385315236,0
143415,038542017X,9
143415,385498802,7
143415,385504209,0
143415,385508042,0
143415,385720106,0
143415,385720114,0
143415,385721420,0
143415,385722435,0
143415,399150897,0
143415,042513699X,0
143415,425169693,0
143415,425178765,0
143415,425182878,0
143415,425184943,0
143415,440224837,0
143415,440225701,0
143415,440225817,0
143415,440225825,0
143415,440226104,8
143415,440235596,0
143415,446530387,0
143415,446530891,0
143415,446600415,0
143415,446601241,0
143415,446602620,0
143415,446603716,0
143415,446608602,0
143415,446608815,0
143415,446608890,0
143415,446609145,5
143415,446611212,0
143415,446612790,6
143415,044900371X,0
143415,449907481,9
143415,449910237,0
143415,449912558,10
143415,451204948,0
143415,451206711,0
143415,451409973,0
143415,452281784,5
143415,553268880,8
143415,055357695X,0
143415,553578693,0
143415,553585118,0
143415,609804138,0
143415,670869902,0
143415,671027581,0
143415,671038184,0
143415,671567829,0
143415,067169507X,0
143415,679735909,0
143415,679744398,10
143415,684814994,0
143415,684857820,0
143415,684872153,0
143415,743225082,0
143415,743227441,10
143415,743237188,0
143415,743418174,0
143415,743418190,3
143415,743436210,0
143415,767903382,0
143415,804106304,10
143415,804117683,5
143415,080411868X,0
143415,1573226521,9
143415,1573228583,0
143415,1573229326,0
143415,1878424319,0
143415,1931561648,9
143792,006000438X,0
143792,60392452,0
143792,60529709,0
143792,60928336,8
143792,60934417,0
143792,60938455,5
143792,60977493,0
143792,64407667,0
143792,64407675,7
143792,014016930X,0
143792,140293248,0
143792,014029628X,0
143792,014100018X,6
143792,142001805,0
143792,151008116,0
143792,156028778,0
143792,312144075,0
143792,312201656,0
143792,316096199,0
143792,316666343,0
143792,316776963,0
143792,316789976,0
143792,316899984,0
143792,345361792,0
143792,345409329,0
143792,345420748,0
143792,375406530,0
143792,375504397,0
143792,375700757,0
143792,375702709,0
143792,375703055,0
143792,375703063,0
143792,375703861,0
143792,375725784,0
143792,375725849,0
143792,375727345,0
143792,380012863,0
143792,380789019,0
143792,038079487X,0
143792,380813815,9
143792,380814021,0
143792,380973545,0
143792,380977788,0
143792,385265700,0
143792,385498721,8
143792,385504209,0
143792,385508417,0
143792,385512104,0
143792,385720114,0
143792,385721420,0
143792,038572179X,0
143792,385722206,0
143792,399149325,0
143792,425162443,0
143792,440204887,7
143792,044020562X,0
143792,440211263,0
143792,440414806,0
143792,446670251,7
143792,446672211,9
143792,446676098,5
143792,449005615,0
143792,451202341,0
143792,452260116,0
143792,452269571,0
143792,452282829,0
143792,553208845,0
143792,553272535,0
143792,553273914,0
143792,553375407,0
143792,609804138,8
143792,060980619X,0
143792,671038184,0
143792,671510126,0
143792,679734775,0
143792,068484477X,0
143792,688170528,0
143792,074322535X,0
143792,743227441,0
143792,743237188,0
143792,743431030,0
143792,786885688,0
143792,802139256,0
143792,805063889,0
143792,812511816,0
143792,812971043,0
143792,1400034779,0
143792,1885171080,0
143837,014029628X,0
143837,312990456,10
143837,375760911,0
143837,385479565,7
143837,425116840,0
143837,425154092,9
143837,425158616,8
143837,042516098X,0
143837,425162788,0
143837,425163407,0
143837,425169863,8
143837,425175405,0
143837,439139600,10
143837,043936213X,10
143837,044022165X,0
143837,440235596,0
143837,044651747X,7
143837,449003787,10
143837,449221482,10
143837,449223604,10
143837,515114693,0
143837,515120618,0
143837,515130966,0
143837,553561618,8
143837,553579606,0
143837,671867172,0
143837,080410526X,8
143909,60926317,6
143909,60929871,0
143909,60938455,0
143909,140177396,0
143909,316769487,0
143909,345348036,10
143909,380012863,8
143909,380727501,5
143909,380977788,9
143909,385486804,0
143909,044048474X,8
143909,449003787,0
143909,451176464,6
143909,515125628,0
143909,679457526,0
143909,679735771,7
143909,971880107,0
143909,3426029553,0
143964,64407675,9
143964,64407683,0
143964,439064864,8
143964,446601640,0
143964,553096834,6
143964,670894184,10
143964,671021001,0
143964,684874350,0
143964,842329129,10
143964,842329218,10
143964,842329242,9
143964,842329250,8
143964,842329269,8
143964,842329285,8
143964,842332251,9
143964,084233226X,9
143964,894803204,9
143964,1558745718,6
143964,1558747028,7
143964,1576737330,10
143968,60175400,0
143968,006019491X,0
143968,60391626,0
143968,140179836,8
143968,014028009X,9
143968,142001740,0
143968,015100692X,0
143968,151008116,0
143968,312195516,0
143968,312278586,8
143968,316096199,0
143968,316284955,10
143968,316666343,0
143968,316777722,10
143968,034543479X,0
143968,345443284,0
143968,374199698,9
143968,375760911,0
143968,038079487X,0
143968,385265700,0
143968,385324057,0
143968,385335482,9
143968,038549081X,0
143968,399141146,0
143968,399146431,0
143968,425114236,0
143968,425152499,0
143968,452264464,0
143968,452282829,0
143968,553296981,0
143968,609804138,0
143968,670896764,8
143968,679746048,9
143968,684814994,7
143968,684857820,8
143968,743225406,0
143968,804106304,0
143968,080411868X,9
143968,1400034779,0
144038,60916508,10
144038,60921145,10
144038,60922532,8
144038,60930535,10
144038,60987529,10
144038,312199430,10
144038,312305060,10
144038,031242227X,10
144038,316569321,9
144038,345391810,9
144038,375701907,10
144038,375726403,10
144038,038000321X,10
144038,385334036,7
144038,425179613,10
144038,440180295,10
144038,446675059,8
144038,449005615,9
144038,671537458,8
144038,679457526,7
144038,679723161,9
144038,679781587,9
144038,688177859,10
144038,804106304,10
144038,081297106X,10
144131,99245027,0
144131,440224675,0
144194,156007479,0
144194,312278586,7
144194,375706771,10
144194,055321313X,0
144194,553213148,7
144194,553213156,0
144194,553213164,0
144194,553213172,6
144194,553213180,0
144194,767905180,10
144194,805063889,10
144194,842332251,0
144194,1558743669,0
144194,1558744630,0
144241,61020710,0
144241,425179613,0
144255,60392452,8
144255,006099486X,0
144255,91867770,8
144255,99747200,0
144255,156711427,0
144255,312195516,4
144255,312421273,0
144255,316779423,8
144255,345392825,0
144255,345424719,6
144255,380726254,0
144255,038542471X,8
144255,385424728,7
144255,385424736,8
144255,385490992,4
144255,385494246,0
144255,385504209,0
144255,440214041,6
144255,440224764,6
144255,440234743,5
144255,440236673,7
144255,446310786,10
144255,446359750,0
144255,446360589,0
144255,446527165,6
144255,446603422,9
144255,446604666,9
144255,446608602,0
144255,446670251,0
144255,449221504,0
144255,449223604,0
144255,449223612,0
144255,451188454,7
144255,452282152,7
144255,452283205,8
144255,552996009,0
144255,553572512,0
144255,553575090,0
144255,671028375,5
144255,671758896,0
144255,671888587,0
144255,679745580,0
144255,679772677,0
144255,786885688,0
144255,080410753X,0
144255,1400034779,8
144255,155874262X,0
144255,1573228737,7
144255,1573229725,0
144315,60392452,2
144315,61030643,0
144315,61096113,0
144315,312278586,8
144315,316666343,0
144315,345413881,0
144315,345447840,0
144315,034545104X,0
144315,380726262,0
144315,380730847,0
144315,380817691,0
144315,385720114,0
144315,425182878,0
144315,440224705,0
144315,440224845,0
144315,440235162,0
144315,446604666,0
144315,446605581,0
144315,446606189,0
144315,446610038,0
144315,446610399,0
144315,044661064X,0
144315,446611808,0
144315,446611867,0
144315,449006522,0
144315,451180429,0
144315,451203771,9
144315,452283027,0
144315,515122491,0
144315,515131229,0
144315,515132020,0
144315,515132136,0
144315,553573209,0
144315,553578693,0
144315,553580221,0
144315,553582135,0
144315,553582526,0
144315,055358264X,0
144315,553582658,0
144315,553583441,0
144315,671004573,9
144315,671026011,0
144315,671028375,0
144315,671034022,0
144315,671047329,0
144315,671525743,0
144315,743411250,0
144315,786889616,0
144318,312966091,9
144318,312966970,9
144318,312971346,9
144318,312976275,9
144318,312980140,9
144318,312983867,9
144318,312990456,9
144318,316899984,8
144318,345413873,9
144318,345443284,0
144318,345447867,9
144318,385508042,9
144318,425127583,0
144318,425135020,8
144318,425147622,0
144318,425182908,6
144318,425189864,0
144318,440207770,7
144318,446603716,0
144318,449005909,0
144318,449907481,0
144318,451149513,8
144318,451153553,6
144318,451167538,0
144318,451186923,0
144318,515114693,8
144318,515116068,0
144318,515124893,8
144318,515126772,8
144318,553268880,7
144318,553279912,8
144318,553280341,8
144318,553288342,8
144318,553569910,0
144318,553571818,8
144318,553582127,9
144318,067100042X,8
144318,671001795,9
144318,671002481,9
144318,671036505,8
144318,671695169,0
144318,743407083,0
144318,743448642,9
144318,743467523,8
144318,1551660717,0
144455,345409329,0
144455,038000321X,7
144455,042510107X,10
144455,425152898,5
144455,425181464,0
144455,446520802,0
144455,446608262,0
144455,553579754,10
144455,679419462,10
144455,884046818,0
144455,1559029838,0
144455,1576737330,5
144531,60085444,7
144531,60502258,0
144531,60512822,0
144531,60928336,0
144531,60929871,9
144531,60964049,9
144531,60977493,0
144531,61009059,0
144531,61031410,0
144531,61096113,0
144531,61097101,7
144531,64472795,0
144531,140293248,0
144531,014029628X,8
144531,142001740,0
144531,156027321,0
144531,312265867,9
144531,312278586,0
144531,312289723,0
144531,312966091,9
144531,312966970,9
144531,312971125,0
144531,312976275,0
144531,312980140,9
144531,312982518,0
144531,312983271,7
144531,031298328X,0
144531,312990456,9
144531,316601950,8
144531,316602051,0
144531,316666343,9
144531,316769487,0
144531,316776963,0
144531,345313860,0
144531,345353145,0
144531,345370805,0
144531,034538184X,0
144531,345384350,0
144531,345402871,0
144531,345404777,0
144531,345409973,0
144531,345438329,0
144531,345438825,0
144531,345445848,0
144531,373218192,0
144531,373218397,0
144531,373250118,0
144531,373250126,7
144531,373483503,0
144531,373484224,0
144531,380716542,0
144531,385336810,9
144531,385474016,0
144531,385508042,8
144531,399150897,0
144531,425113884,0
144531,042511774X,0
144531,425120279,0
144531,425121259,0
144531,425128164,0
144531,425131769,0
144531,425132048,0
144531,425134350,0
144531,042513525X,0
144531,425145638,0
144531,425153975,0
144531,425155404,0
144531,042515601X,0
144531,425163385,0
144531,425165566,0
144531,425165701,0
144531,425168220,0
144531,425169863,0
144531,425172546,0
144531,425180050,0
144531,425189031,0
144531,425189864,0
144531,440124344,0
144531,440170796,0
144531,440173922,0
144531,440201926,0
144531,440207622,0
144531,440211727,0
144531,440213525,0
144531,044021873X,0
144531,440220793,0
144531,044022165X,0
144531,440222656,0
144531,440224675,0
144531,440224764,8
144531,440226414,0
144531,440226430,0
144531,440234743,0
144531,440236061,0
144531,440236665,0
144531,044023722X,0
144531,440237300,0
144531,440241073,0
144531,440498058,8
144531,446353957,0
144531,446356832,0
144531,446364800,0
144531,446525774,0
144531,446530077,0
144531,446600342,0
144531,446605239,0
144531,446605484,0
144531,446606189,0
144531,446607657,0
144531,446608653,0
144531,446608890,0
144531,446608955,0
144531,446609323,0
144531,446609404,0
144531,446609617,0
144531,446610550,0
144531,044661064X,0
144531,446611212,0
144531,446672211,0
144531,446802204,0
144531,449006344,0
144531,449006522,0
144531,449006530,0
144531,449208672,0
144531,449215296,7
144531,449223043,0
144531,449907481,0
144531,449912558,0
144531,451176723,0
144531,451186923,0
144531,451188454,0
144531,451192001,0
144531,451197747,0
144531,451199685,0
144531,451202341,0
144531,451203771,0
144531,451203895,0
144531,451206711,0
144531,451408888,0
144531,451410947,0
144531,515099546,0
144531,515121843,8
144531,515122734,9
144531,515126489,0
144531,515127221,9
144531,515128546,0
144531,515130389,0
144531,515130966,0
144531,515131083,0
144531,515131229,9
144531,055321313X,9
144531,553272837,0
144531,553274295,0
144531,553295977,8
144531,553560247,0
144531,553582143,0
144531,055358264X,0
144531,553584049,0
144531,059035342X,0
144531,670892963,0
144531,671001795,9
144531,671004565,0
144531,671016652,0
144531,671027662,0
144531,671034022,9
144531,671036505,0
144531,671042572,0
144531,671525743,0
144531,671689746,0
144531,671701231,0
144531,671727583,0
144531,671741195,0
144531,671793489,0
144531,671867156,0
144531,671880314,0
144531,671888587,0
144531,684835959,0
144531,688177751,0
144531,743237188,8
144531,743407083,0
144531,743411250,0
144531,743411269,0
144531,743418174,8
144531,743456866,0
144531,743460529,0
144531,767903382,0
144531,767905180,0
144531,767905202,0
144531,767907817,8
144531,767912233,8
144531,080411868X,8
144531,871136791,0
144531,089480829X,0
144531,971880107,0
144531,1551669498,8
144531,1573229326,7
144531,1573229725,9
144555,60928336,0
144555,60932759,8
144555,61013315,0
144555,014034294X,0
144555,312278586,0
144555,316601950,10
144555,316666343,10
144555,316693294,7
144555,034537536X,0
144555,034538475X,0
144555,345387651,10
144555,345404114,0
144555,345427637,0
144555,345439104,10
144555,345465083,0
144555,380710218,10
144555,380726254,9
144555,399145087,0
144555,425136981,0
144555,425147363,0
144555,425174271,8
144555,425176932,0
144555,042518286X,0
144555,439064872,0
144555,440204208,0
144555,440206154,9
144555,440214041,0
144555,440220602,9
144555,440224675,9
144555,044023722X,0
144555,446604089,0
144555,449002411,0
144555,449221490,0
144555,449223604,0
144555,451206711,0
144555,452282152,10
144555,515122491,0
144555,515125628,0
144555,515127221,0
144555,553260111,0
144555,553279912,0
144555,670880728,0
144555,671002481,10
144555,671888587,0
144555,067942573X,0
144555,679441018,0
144555,679751521,0
144555,743206045,7
144555,743439740,7
144555,786817070,0
144555,080410526X,0
144555,804106304,9
144910,312195516,9
144910,345404769,0
144910,385504209,0
144910,394742117,0
144910,439139600,0
144910,440178002,0
144910,440211727,0
144910,440213525,0
144910,440237262,0
144910,446322180,0
144910,446602213,0
144910,449204324,0
144910,449212602,0
144910,553250426,7
144910,553258001,7
144910,553375407,5
144910,804106436,0
145109,316666343,0
145109,345303067,9
145109,345333926,10
145109,345337662,9
145109,345339681,0
145109,345347951,10
145109,345354621,0
145109,553278398,9
145109,812509250,9
145109,812550706,10
145161,60392452,8
145161,60938455,7
145161,60958022,0
145161,91867770,0
145161,99747200,0
145161,399145990,7
145161,552998001,0
145161,552998486,0
145161,971880107,0
145165,60502258,0
145165,60977493,0
145165,61009059,8
145165,312278586,0
145165,312966091,0
145165,413537900,6
145165,425158616,0
145165,044021145X,0
145165,446350109,0
145165,446354678,0
145165,446356832,0
145165,446608815,0
145165,446610038,0
145165,446679593,0
145165,449003795,0
145165,449221490,0
145165,552996009,0
145165,671001795,0
145165,743225082,0
145165,971880107,0
145165,1400031354,8
145165,1400031362,7
